Year,Member State,8 Types of Farming,14 Types of Farming,Economic Size,(SE005) Economic size (€'000),(SE010) Total labour input (AWU),(SE011) Labour input (hrs),(SE015) Unpaid labour input (AWU),(SE016) Unpaid labour input (hrs),(SE020) Paid labour input (AWU),(SE021) Paid labour Input (hrs),(SE025) Total Utilised Agricultural Area (ha),(SE026) Arable land (ha),(SE027) Permanent crops (ha),(SE028) Permanent grassland (ha),(SE030) Rented UAA (ha),(SE035) Cereals (ha),(SE041) Other field crops (ha),(SE042) Energy crops (ha),(SE046) Vegetables and flowers (ha),(SE050) Vineyards (ha),(SE054) Permanent crops (ha),(SE055) Orchards (ha),(SE060) Olive groves (ha),(SE065) Other permanent crops (ha),(SE071) Forage crops (ha),(SE072) Agricultural fallows (ha),(SE073) Set aside (ha),(SE074) Total agricultural area out of production (ha),(SE075) Woodland area (ha),(SE080) Total livestock units (LU),(SE085) Dairy cows (LU),(SE086) Cattle dairy cows (LU),(SE087) Buffalo dairy cows (LU),(SE090) Other cattle (LU),(SE095) Sheep and goats (LU),(SE100) Pigs (LU),(SE105) Poultry (LU),(SE110) Yield of wheat (q/ha),(SE115) Yield of maize (q/ha),(SE120) Stocking density (LU/ha),(SE125) Milk yield (kg/cow),(SE126) Milk yield cattle dairy cows (kg/cow),(SE127) Milk yield buffalo dairy cows (kg/cow),(SE131) Total output (€/farm),(SE132) Total output / Total input (ratio),(SE135) Total output crops & crop production (€/farm),(SE136) Total crops output (€/ha),(SE140) Cereals (€/farm),(SE145) Protein crops (€/farm),(SE146) Energy crops (€),(SE150) Potatoes (€/farm),(SE155) Sugar beet (€/farm),(SE160) Oil-seed crops (€/farm),(SE165) Industrial crops (€/farm),(SE170) Vegetables & flowers (€/farm),(SE175) Fruit (excl. Citrus and grapes) (€/farm),(SE180) Citrus fruit (€/farm),(SE185) Wine and grapes (€/farm),(SE190) Olives & olive oil (€/farm),(SE195) Forage crops (€/farm),(SE200) Other crop output (€/farm),(SE206) Total output livestock & livestock products (€/farm),(SE207) Total livestock output (€/LU),(SE211) Change in value of livestock (€),(SE216) Cows' milk & milk products (€/farm),(SE220) Beef and veal (€/farm),(SE225) Pigmeat (€/farm),(SE022) Share of OGA work /AWU (%),(SE230) Sheep and goats (€/farm),(SE235) Poultrymeat (€/farm),(SE240) Eggs (€/farm),(SE245) Ewes' and goats' milk (€/farm),(SE251) Other livestock & products (€/farm),(SE256) Other output (€/farm),(SE260) Farmhouse consumption (€),(SE265) Farm use (€),(SE270) Total Inputs (€),(SE275) Total intermediate consumption (€),(SE281) Total specific costs (€),(SE284) Specific crop costs (€/ha),(SE285) Seeds and plants (€),(SE290) Seeds and plants home-grown (€),(SE295) Fertilisers (€),(SE296) Fertiliser N (q),(SE297) Fertiliser P2O5 (q),(SE298) Fertiliser K2O (q),(SE300) Crop protection (€),(SE305) Other crop specific costs (€),(SE309) Specific livestock costs (€/LU),(SE310) Feed for grazing livestock (€),(SE315) Feed for grazing livestock home-grown (€),(SE320) Feed for pigs & poultry (€),(SE325) Feed for pigs&poultry home-grown (€),(SE330) Other livestock specific costs (incl. veterinary expenses) (€/farm),(SE331) Forestry specific costs (€),(SE336) Total farming overheads (€),(SE340) Machinery & building current costs (€),(SE345) Energy (€),(SE350) Contract work (€),(SE356) Other direct inputs (€),(SE360) Depreciation (€),(SE365) Total external factors (€),(SE370) Wages paid (€),(SE375) Rent paid (€),(SE380) Interest paid (€),(SE381) Balance of interest paid and received (€),(SE390) Taxes (€),(SE395) VAT balance excluding on investments (€),(SE405) Balance subsidies & taxes on investments (€),(SE406) Subsidies on investments (€),(SE407) Payments to dairy outgoers (€),(SE408) VAT balance on investments (€),(SE409) Subsidies on agricultural investments (€),(SE410) Gross Farm Income (€),(SE415) Farm Net Value Added (€),(SE420) Farm Net Income (€),(SE425) Farm Net Value Added (€/AWU),(SE430) Family Farm Income (€/FWU),(SE436) Total assets (€),"(SE437) Total assets, opening valuation (€)",(SE441) Total fixed assets (€),"(SE446) Land, permanent crops & quotas (€)",(SE450) Buildings (€),(SE455) Machinery and equipment (€),(SE460) Breeding livestock (€),(SE465) Total current assets (€),(SE470) Non-breeding livestock (€),(SE475) Stock of agricultural products (€),(SE476) Inventories (€),(SE480) Other circulating capital (€),(SE485) Total liabilities (€),(SE490) Long & medium-term loans (€),(SE495) Short-term loans (€),(SE501) Net worth (€),(SE506) Change in net worth (€),(SE510) Average farm capital (€),(SE516) Gross Investment on fixed assets (€),(SE521) Net Investment on fixed assets (€),(SE526) Cash Flow 1 (€),(SE530) Cash Flow 2 (€),(SE532) Cash flow / farm total capital (€),(SE600) Balance current subsidies & taxes (€),(SE605) Total subsidies - excluding on investments (€),(SE606) Total direct payments (€),(SE610) Total subsidies on crops (€),(SE611) Compensatory payments/area payments (€),(SE612) Set aside premiums (€),(SE613) Other crops subsidies (€),(SE615) Total subsidies on livestock (€),(SE616) Subsidies dairying (€),(SE617) Subsidies other cattle (€),(SE618) Subsidies sheep & goats (€),(SE619) Other livestock subsidies (€),(SE621) Environmental subsidies (€),(SE622) LFA subsidies (€),(SE623) Other rural development payments (€),(SE624) Total support for rural development (€),(SE625) Subsidies on intermediate consumption (€),(SE626) Subsidies on external factors (€),(SE630) Decoupled payments (€),(SE631) Single Farm payment (€),(SE632) Single Area payment (€),(SE640) Additional aid (€),(SE650) Support_Art68 (€),(SE699) Other subsidies (€),(SE700) Total OGA output (€/farm),(SE715) Forestry and wood processing (€),(SE720) Contractual work services (€),(SE725) Agritourism (€),(SE750) Total specific costs for OGA (€),(SE447) Agricultural land (€/farm),(SE448) Forest land including standing timber (€/farm),(SE462) Intangible assets (€/farm),(SE332) Veterinary expenses (€/farm),(SE765) Milk processing specific cost (€/farm),(SE766) Cows' milk processing specific cost (€/farm),(SE770) Meat processing specific cost (€/farm),(SE705) Processing of animals and animals' products (€/farm),(SE710) Processing of crops (€/farm),(SE730) Other OGA output (€/farm),(SYS02) Farms represented (nb),(SYS03) Sample farms
,,,,(4) 50 000 - < 100 000 EUR,72,1.98,"4,644.01",1.94,"4,550.27",0.0,93.7,31.1,19.9,0.0,11.1,8.8,9.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.1,0.1,1.8,41.6,26.2,26.2,0.0,15.1,0.0,0.2,0.0,47.6,87.8,2.02,"5,995","5,995",-,"64,686",1.42,"7,054",228,"5,551",97,0,277,291,104,1,71,159,0,0,0,521,-18,"57,526","1,384",832,"47,767","9,579",148,0.0,1,0,10,0,22,106,242,"5,376","45,691","34,466","23,486",221,"1,224",228,"4,343",33.08,12.14,16.84,607,698,400,"14,404","5,044",144,86,"2,066",0,"10,980","3,963","4,461","1,668",889,"9,472","1,753",272,872,608,0,362,311,90,671,0,-581,"1,321","42,315","32,843","31,180","16,550","16,062","354,669","349,708","318,679","159,245","63,525","69,423","26,440","35,990","11,754","11,538","14,148","12,699","18,024","13,216","4,808","336,645","4,179","201,196","12,673","3,200","39,275","27,884",0,"12,096","12,147","9,864",163,0,0,163,"2,956",0,"2,956",0,0,214,963,5,"1,182",457,0,"6,745",0,"3,356",0,0,644,62,3,44,0,0,"147,953","4,725","6,019","1,670",0,0,0,0,0,15,"24,810",1000 - <2000
,,,,(5) 100 000 - < 500 000 EUR,152,2.39,"5,600.25",2.16,"5,095.00",0.2,505.3,61.3,43.6,0.0,17.8,23.3,16.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,0.0,0.1,0.1,2.0,89.0,55.5,55.5,0.0,32.9,0.0,0.4,0.0,50.2,95.4,2.09,"7,426","7,426",-,"167,539",1.45,"15,072",246,"11,166",190,0,240,955,"1,208",59,62,5,0,0,0,"1,213",-26,"152,208","1,711","3,164","133,851","18,010",235,0.1,0,0,56,0,56,260,286,"9,028","115,367","88,873","63,259",266,"3,397",287,"9,775",75.99,26.85,35.96,"1,775","1,369",528,"41,068","8,614",161,84,"5,713",1,"25,614","8,349","11,183","4,219","1,862","19,490","7,004","1,563","2,728","2,714",0,737,302,"1,076","1,510",0,-433,"3,482","98,091","78,601","72,673","32,895","33,701","714,626","693,624","643,046","301,262","136,008","141,999","63,595","71,580","24,569","24,744","29,852","22,268","81,978","66,445","15,533","632,648","18,596","425,560","34,688","15,197","87,877","57,999",0,"19,425","19,860","15,907",458,0,0,458,"3,126",0,"3,126",0,0,203,"1,166",19,"1,388","1,040",0,"12,323",0,"6,620",0,0,"1,525",198,25,134,0,2,"277,784","5,373","16,826","4,759",0,0,0,0,0,39,"10,016",500 - <1000
,,,,(6) >= 500 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,196,< 15
,(PT) Portugal,(5) Milk,(45) Specialist milk,(2) 8 000 - < 25 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,290,< 15
,,,,(3) 25 000 - < 50 000 EUR,40,1.16,"2,228.37",1.12,"2,143.25",0.0,85.1,11.2,2.4,0.3,8.6,2.1,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,9.0,0.1,0.0,1.8,0.3,20.1,12.7,12.7,0.0,7.2,0.1,0.0,0.0,-,41.4,2.20,"5,620","5,620",-,"26,778",1.31,"3,534",374,34,0,0,109,0,0,0,6,0,0,583,13,"2,790",0,"22,817","1,135",-936,"19,279","3,452",47,0.0,25,15,0,0,0,428,144,"3,152","20,372","17,334","13,357",178,366,13,"1,340",6.84,1.96,0.90,210,80,565,"10,056","3,135",28,14,"1,276",0,"3,977","1,065","2,036",332,544,"2,110",928,398,475,56,0,46,0,47,47,0,0,0,"16,552","14,443","13,561","12,442","12,146","56,756","59,521","46,967","20,521","6,096","9,691","10,660","9,789","3,398","1,559","1,640","4,832","2,592",1,"2,591","54,164","-2,227","37,739",86,"-2,023","16,927","16,145",0,"7,108","7,154","5,520",281,0,0,281,"3,890","3,265",625,0,0,289,"1,310",12,"1,611",22,0,"1,349",764,0,0,0,0,251,0,251,0,0,"20,508",13,0,681,0,0,0,0,0,0,430,15 - <40
,,,,(4) 50 000 - < 100 000 EUR,75,1.27,"2,439.09",1.22,"2,349.21",0.1,89.9,18.9,4.2,0.3,14.4,8.0,0.2,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.0,18.1,0.1,0.0,0.2,2.1,36.4,22.7,22.7,0.0,13.6,0.0,0.0,0.0,9.0,73.7,2.00,"6,692","6,692",-,"55,026",1.27,"7,356",395,131,6,0,223,0,0,0,84,94,0,472,22,"6,322",1,"47,257","1,298",-189,"40,834","6,390",29,0.0,0,3,0,0,1,413,253,"5,951","43,239","36,627","28,851",274,"1,198",95,"3,299",12.88,6.41,3.28,568,94,651,"20,786","5,859",38,0,"2,864",5,"7,776","2,251","3,323","1,540",662,"4,327","2,285",449,"1,774",61,0,110,0,961,961,0,0,879,"31,865","27,537","26,214","21,674","21,422","90,998","92,456","69,429","27,358","4,182","18,270","19,619","21,569","6,692","2,977","3,181","11,900","2,493","1,134","1,358","88,505","-1,580","65,138","2,628","-1,700","30,365","27,625",0,"13,466","13,575","9,885",797,0,0,797,"7,174","6,046","1,128",0,0,"1,484","2,168",0,"3,651",39,0,"1,851","1,058",0,0,0,63,192,71,121,0,5,"25,879",921,113,"1,302",0,0,0,0,0,0,"1,040",100 - <200
,,,,(5) 100 000 - < 500 000 EUR,175,2.13,"4,095.64",1.46,"2,798.08",0.7,"1,297.6",28.1,12.3,0.2,15.6,12.6,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,27.5,0.1,0.0,0.2,0.9,84.9,53.4,53.4,0.0,31.3,0.0,0.2,0.0,-,97.2,3.07,"8,043","8,043",-,"165,191",1.10,"26,165",936,277,11,0,255,0,0,0,154,16,0,378,0,"24,912",162,"137,644","1,621",-231,"124,184","13,067",273,0.0,0,0,0,0,120,"1,382",308,"24,222","150,450","126,909","102,934",456,"3,654",103,"6,172",27.86,11.94,6.67,"1,713","1,274","1,061","77,229","24,119",256,0,"12,615",21,"23,975","7,896","9,773","4,238","2,068","12,404","11,137","7,141","3,432",564,0,833,0,"2,120","2,120",0,0,"3,928","60,132","47,728","38,711","22,376","26,569","269,819","258,746","210,153","66,121","37,050","55,999","50,982","59,666","17,076","17,123","19,323","25,466","17,524","15,060","2,464","252,295","5,526","201,983","21,098","8,695","50,670","34,633",0,"21,850","22,682","18,852","1,134",0,0,"1,134","11,826","10,469","1,357",0,0,"1,581","2,245",0,"3,826",4,0,"5,860","3,411",0,0,0,33,532,20,513,0,21,"62,972","2,167",2,"4,737",0,0,0,0,0,0,"2,230",100 - <200
,,,,(6) >= 500 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,102,< 15
,(RO) Romania,(5) Milk,(45) Specialist milk,(1) 2 000 - < 8 000 EUR,6,1.07,"2,658.19",1.06,"2,617.61",0.0,40.6,4.1,2.7,0.0,1.4,1.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,4.1,2.9,2.9,0.0,0.9,0.1,0.1,0.1,57.6,67.6,1.02,"3,608","3,607","3,775","6,322",1.26,"2,419",590,664,0,0,65,0,24,0,77,52,0,14,0,"1,509",14,"3,904",953,133,"3,141",526,51,0.3,32,4,108,18,24,0,348,"1,238","5,036","3,915","2,794",126,145,2,241,-,-,-,89,44,517,"1,893","1,051",121,30,106,0,"1,121",234,594,222,70,944,178,75,103,0,0,109,0,11,11,0,0,0,"3,142","2,198","2,031","2,051","1,925","27,471","27,134","24,555","7,550","12,831","2,369","1,794","2,916",328,319,"1,172","2,269",0,0,0,"27,471",355,"19,954",867,-77,"2,337","1,610",0,735,844,843,2,0,0,2,52,38,14,0,0,0,1,0,1,0,0,788,0,497,0,0,0,156,0,0,0,156,"7,455",0,0,41,156,140,0,156,0,0,"34,940",100 - <200
,,,,(2) 8 000 - < 25 000 EUR,15,1.35,"3,350.21",1.29,"3,187.38",0.1,162.8,8.9,5.6,0.0,3.4,4.2,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,10.8,8.0,7.9,0.1,2.2,0.2,0.3,0.1,43.0,68.9,1.27,"3,589","3,581","4,293","16,169",1.46,"5,450",610,"1,504",7,0,136,0,77,0,203,68,0,27,0,"3,406",21,"10,718",997,853,"8,830","1,512",179,0.8,36,11,67,61,23,0,387,"3,035","11,051","8,800","6,822",121,333,1,485,-,-,-,182,76,505,"4,999","2,657",195,61,235,0,"1,978",427,"1,004",415,132,"1,495",756,353,401,2,0,219,0,4,4,0,0,0,"9,902","8,407","7,655","6,220","5,953","41,352","40,319","36,235","11,362","13,612","6,030","5,223","5,117",550,624,"2,084","3,943",34,5,28,"41,318","1,104","29,807","1,915",420,"7,638","6,598",0,"2,533","2,752","2,751",18,0,0,18,923,877,46,0,0,0,1,0,1,0,0,"1,810",0,"1,085",0,0,0,317,0,0,0,317,"11,209",0,0,91,317,277,0,317,0,0,"26,440",100 - <200
,,,,(3) 25 000 - < 50 000 EUR,35,1.61,"4,001.29",1.43,"3,540.75",0.2,460.5,23.7,15.3,0.0,8.4,16.6,4.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,23.6,17.6,17.4,0.1,5.4,0.3,0.3,0.1,39.7,67.3,1.19,"3,644","3,639","4,178","37,030",1.42,"13,231",558,"3,649",2,0,115,0,328,0,254,136,0,13,0,"8,733",0,"23,799","1,008",607,"20,139","3,234",158,1.1,81,12,103,61,12,0,333,"7,618","26,112","20,603","16,896",125,952,3,"1,306",-,-,-,519,190,548,"12,171","6,551",219,83,557,0,"3,708",682,"1,742","1,110",173,"2,789","2,719","1,036","1,664",20,0,521,0,0,0,0,0,0,"26,167","23,377","20,658","14,475","13,945","64,836","66,065","55,777","13,746","15,291","15,470","11,263","9,059","1,177","1,242","3,494","6,640",389,389,0,"64,447","-1,205","52,064","1,315","-1,474","22,077","21,956",0,"9,740","10,261","10,241",49,0,0,49,"5,267","5,074",193,0,0,0,9,0,9,11,0,"4,925",0,"2,972",0,0,0,981,0,0,0,982,"13,564",0,0,192,982,950,0,981,0,0,"5,154",40 - <100
,,,,(4) 50 000 - < 100 000 EUR,64,2.03,"5,019.66",1.42,"3,515.04",0.6,"1,504.6",40.0,28.9,0.0,11.2,30.2,8.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,43.1,32.6,32.6,0.0,9.6,0.8,0.1,0.0,46.1,67.1,1.37,"3,782","3,782",-,"67,539",1.43,"23,630",590,"6,369",11,0,782,316,836,58,4,19,0,26,0,"15,208",0,"43,909","1,018","2,972","36,601","6,560",55,1.8,348,0,0,334,11,0,286,"15,978","47,150","37,888","32,346",133,"1,819",25,"2,202",-,-,-,"1,005",286,572,"23,869","13,546",57,49,750,0,"5,542","1,316","2,768","1,220",239,"3,556","5,706","2,814","2,791",101,0,818,0,0,0,0,0,0,"47,470","43,914","38,208","21,683","26,397","112,415","107,362","92,549","27,658","19,129","23,081","22,651","19,866","1,838","2,016","5,427","16,012","1,517","1,517",0,"110,899","4,493","82,665","5,361","1,805","36,578","35,547",0,"17,819","18,637","18,449",87,0,0,87,"10,195","9,861",334,0,0,0,76,0,76,112,0,"8,167",0,"4,990",0,0,0,"2,358",0,0,0,"2,359","27,584",0,1,366,"2,359","2,321",0,"2,358",0,0,"3,270",40 - <100
,,,,(5) 100 000 - < 500 000 EUR,208,4.45,"11,038.14",0.94,"2,328.50",3.5,"8,709.6",120.9,74.4,0.0,46.5,85.9,23.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,0.0,0.0,0.0,0.0,143.5,105.0,105.0,0.0,32.3,5.4,0.2,0.0,42.8,70.0,1.46,"4,028","4,028",-,"214,364",1.48,"74,182",614,"18,644",53,0,"1,707",0,"2,164",0,113,0,0,0,0,"51,501",0,"140,182",977,"-1,134","115,194","20,219",121,0.2,"1,705",0,46,"2,626",271,0,452,"40,151","145,071","102,368","82,330",122,"4,966",57,"6,112",-,-,-,"2,693",949,460,"63,801","38,454",182,26,"1,939",0,"20,038","5,046","11,392","2,579","1,020","12,995","29,708","20,669","8,045",994,0,"3,987",0,0,0,0,0,0,"171,645","158,650","128,941","35,644","106,044","426,247","433,502","336,586","86,589","85,280","85,948","78,007","89,661","8,052","9,692","40,815","71,917","25,446","22,320","3,126","400,801","-6,869","347,824","11,432","-1,563","138,248","127,583",0,"59,649","63,636","63,064",428,0,0,428,"39,225","35,126","3,544",555,0,0,105,0,105,467,0,"23,410",0,"15,589",0,0,0,"1,680",0,0,0,"1,689","81,829",0,0,"1,069","1,683","1,177",1,"1,680",0,0,882,40 - <100
,,,,(6) >= 500 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,< 15
,(SI) Slovenia,(5) Milk,(45) Specialist milk,(2) 8 000 - < 25 000 EUR,20,1.46,"2,619.80",1.46,"2,619.80",0.0,0.0,8.9,2.0,0.0,6.9,2.2,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,13.3,9.6,5.8,5.8,0.0,3.4,0.1,0.2,0.1,46.3,101.7,1.22,"3,697","3,697",-,"22,081",1.00,"6,683",755,920,0,0,167,0,23,0,152,146,0,12,0,"5,211",52,"9,532",991,-600,"6,658","2,825",36,3.4,-22,1,25,0,10,"5,866","1,119","6,123","22,105","14,864","8,847",109,338,17,396,2.51,1.26,1.33,129,99,806,"6,867","5,997",103,33,780,44,"6,017","1,946","1,875","1,341",855,"6,911",330,0,173,157,0,71,-345,"-1,156",322,0,"-1,478","3,416","11,907","4,996","3,510","3,424","2,405","176,309","172,701","158,632","93,601","37,821","21,535","5,675","17,677","3,979","4,374","5,180","9,324","4,595","2,903","1,693","171,714","2,597","83,032","6,999",88,"9,768","3,487",0,"4,690","5,106","2,767",78,0,0,78,357,313,44,0,0,671,986,205,"1,863",476,0,"2,333","1,389",0,0,0,0,"5,816","5,357",201,0,134,"43,174","48,894","1,402",284,56,56,0,146,23,89,830,15 - <40
,,,,(3) 25 000 - < 50 000 EUR,36,1.53,"2,754.14",1.53,"2,752.95",0.0,1.2,13.1,2.9,0.1,10.1,3.1,1.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,11.8,0.0,0.0,0.0,14.6,18.7,11.7,11.7,0.0,6.5,0.1,0.4,0.0,49.7,118.9,1.54,"4,357","4,357",-,"41,831",1.16,"10,942",836,"1,064",1,0,253,0,23,0,22,27,0,249,0,"9,239",65,"21,330","1,138",-338,"16,274","4,869",75,4.4,5,-2,103,0,6,"9,559","1,166","9,868","36,098","26,965","17,511",143,423,14,883,7.19,1.86,2.28,191,378,765,"12,398","8,922",192,116,"1,756",708,"9,454","3,100","3,544","1,754","1,057","8,788",344,4,180,160,0,58,-250,-253,464,0,-718,"5,751","22,792","14,003","13,406","9,164","8,776","267,478","259,066","246,029","154,282","46,257","33,790","11,701","21,449","7,048","7,449","8,283","6,953","5,931","4,899","1,031","261,548","6,744","112,992","12,209","3,421","19,371","9,081",0,"7,926","8,235","4,760",79,0,0,79,"1,021",943,78,0,0,853,"1,698",111,"2,662",787,0,"3,659","2,123",0,0,0,27,"9,980","8,690",393,229,"1,290","90,046","61,359","2,144",592,265,265,10,493,12,163,"1,440",40 - <100
,,,,(4) 50 000 - < 100 000 EUR,74,1.91,"3,519.71",1.91,"3,510.15",0.0,9.6,23.2,6.5,0.2,16.5,10.1,1.6,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,21.3,0.0,0.0,0.0,14.1,39.0,24.6,24.6,0.0,13.8,0.0,0.4,0.0,46.0,105.5,1.81,"5,797","5,797",-,"83,807",1.06,"21,817",941,"1,261",12,0,275,0,5,0,24,198,0,175,0,"19,659",208,"54,468","1,395","1,496","45,070","9,121",168,7.5,-5,-2,30,0,86,"7,523","1,247","20,221","78,810","56,875","41,504",193,919,20,"2,128",16.59,5.08,4.90,440,999,904,"31,069","19,613",224,93,"3,978",800,"15,371","5,567","6,935","1,338","1,532","19,822","2,113",42,"1,154",917,0,39,-50,321,699,0,-379,"7,681","41,184","21,362","19,569","11,182","10,270","508,994","476,193","464,479","210,630","147,771","80,461","25,617","44,515","15,469","17,154","18,798","11,892","34,574","30,828","3,746","474,420","19,564","289,484","43,182","23,360","34,876","5,753",0,"14,251","14,341","8,646",157,0,0,157,"1,934","1,825",109,0,0,"1,686","2,637",0,"4,323","1,372",0,"6,555","3,837",0,0,0,0,"8,357","5,953",683,41,"1,749","142,392","62,590","3,923","1,594",304,304,0,894,599,188,"1,440",40 - <100
,,,,(5) 100 000 - < 500 000 EUR,146,2.26,"4,247.04",2.26,"4,239.63",0.0,7.4,39.8,19.9,0.3,19.6,24.0,5.4,0.4,0.0,0.0,0.2,0.1,0.1,0.0,0.0,33.7,0.0,0.1,0.1,9.1,79.4,47.5,47.5,0.0,30.8,0.0,0.8,0.2,33.7,148.2,2.32,"6,421","6,421",-,"177,802",1.08,"57,321","1,444","5,517",17,0,"1,512",0,43,0,"6,161",13,0,"1,363",0,"42,287",408,"114,113","1,436","1,519","95,976","17,234",616,3.7,0,-21,318,0,-10,"6,368",972,"43,858","164,533","119,216","89,217",299,"3,385",32,"4,419",38.90,9.60,9.37,"1,416","2,683",945,"66,624","41,659",804,142,"7,631",68,"29,999","9,625","13,550","3,622","3,202","36,960","8,358",52,"3,529","4,777",0,88,-29,"1,022","1,022",0,0,"22,218","80,220","43,260","35,924","19,151","15,931","919,487","822,959","822,802","271,101","348,326","155,094","48,280","96,685","35,510","35,986","39,412","25,189","178,912","161,462","17,450","740,575","32,652","615,669","113,634","76,674","63,870","14,824",0,"21,634","21,751","13,971",451,0,0,451,"2,335","2,117",217,0,0,"3,200","2,147",0,"5,347","2,393",0,"11,185","6,710",0,0,0,41,"6,440","2,014","1,059",0,"2,256","222,088","39,380","6,941","3,431",173,173,0,353,"2,349",666,690,15 - <40
,(SK) Slovakia,(5) Milk,(45) Specialist milk,(3) 25 000 - < 50 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,107,< 15
