Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2006","2006","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2007","2007","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2008","2008","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2009","2009","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2010","2010","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2011","2011","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2012","2012","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2013","2013","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2014","2014","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2015","2015","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2016","2016","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2017","2017","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2018","2018","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2019","2019","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2020","2020","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2021","2021","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02111","Cattle","2022","2022","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2018","2018","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2018","2018","","","","",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2019","2019","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2019","2019","t","0","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2020","2020","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2020","2020","t","0","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2021","2021","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2021","2021","t","0","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02212","Raw milk of buffalo","2022","2022","","","","",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02212","Raw milk of buffalo","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2004","2004","100 g/An","42082","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2004","2004","t","783986","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2005","2005","100 g/An","43328","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2005","2005","t","806767","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2006","2006","100 g/An","43852","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2006","2006","t","812133","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2007","2007","100 g/An","45963","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2007","2007","t","838356","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2008","2008","100 g/An","46124","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2008","2008","t","832073","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2009","2009","100 g/An","48595","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2009","2009","t","828060","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2010","2010","100 g/An","50207","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2010","2010","t","830918","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2011","2011","100 g/An","51292","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2011","2011","t","841702","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2012","2012","100 g/An","53055","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2012","2012","t","870633","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2013","2013","100 g/An","55406","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2013","2013","t","911990","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2014","2014","100 g/An","58721","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2014","2014","t","968899","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2015","2015","100 g/An","58802","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2015","2015","t","975357","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2016","2016","100 g/An","60556","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2016","2016","t","983515","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2017","2017","100 g/An","64795","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2017","2017","t","997992","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2018","2018","100 g/An","67848","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2018","2018","t","980200","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2019","2019","100 g/An","70725","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2019","2019","t","978900","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2020","2020","100 g/An","72640","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2020","2020","t","988200","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2021","2021","100 g/An","75481","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2021","2021","t","990310","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5420","Yield","02211","Raw milk of cattle","2022","2022","100 g/An","76222","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","02211","Raw milk of cattle","2022","2022","t","973810","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2018","2018","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2019","2019","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2020","2020","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2021","2021","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02112","Buffalo","2022","2022","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2004","2004","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2005","2005","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2006","2006","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2007","2007","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2008","2008","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2009","2009","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2010","2010","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2011","2011","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2012","2012","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2013","2013","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2014","2014","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2015","2015","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2016","2016","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2017","2017","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2018","2018","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2019","2019","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2020","2020","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2021","2021","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02111","Cattle","2022","2022","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2018","2018","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2018","2018","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2019","2019","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2019","2019","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2020","2020","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2020","2020","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2021","2021","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2021","2021","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02212","Raw milk of buffalo","2022","2022","","","","",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02212","Raw milk of buffalo","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2004","2004","100 g/An","41760","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2004","2004","t","1841616","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2005","2005","100 g/An","42716","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2005","2005","t","1853615","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2006","2006","100 g/An","44840","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2006","2006","t","1884625","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2007","2007","100 g/An","47080","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2007","2007","t","1931222","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2008","2008","100 g/An","47778","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2008","2008","t","1879121","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2009","2009","100 g/An","48109","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2009","2009","t","1786949","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2010","2010","100 g/An","49009","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2010","2010","t","1732512","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2011","2011","100 g/An","50264","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2011","2011","t","1782326","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2012","2012","100 g/An","52271","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2012","2012","t","1774529","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2013","2013","100 g/An","53154","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2013","2013","t","1719515","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2014","2014","100 g/An","56649","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2014","2014","t","1791134","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2015","2015","100 g/An","55238","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2015","2015","t","1734726","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2016","2016","100 g/An","54041","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2016","2016","t","1623869","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2017","2017","100 g/An","54826","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2017","2017","t","1566653","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2018","2018","100 g/An","61203","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2018","2018","t","1568010","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2019","2019","100 g/An","64235","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2019","2019","t","1547430","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2020","2020","100 g/An","63890","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2020","2020","t","1488000","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2021","2021","100 g/An","65421","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2021","2021","t","1473280","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5420","Yield","02211","Raw milk of cattle","2022","2022","100 g/An","67696","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5510","Production","02211","Raw milk of cattle","2022","2022","t","1517610","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2007","2007","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2008","2008","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2009","2009","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2010","2010","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2011","2011","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2012","2012","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2013","2013","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2014","2014","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2015","2015","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2016","2016","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2017","2017","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2018","2018","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2019","2019","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2020","2020","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2021","2021","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02112","Buffalo","2022","2022","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2004","2004","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2005","2005","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2006","2006","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2007","2007","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2008","2008","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2009","2009","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2010","2010","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2011","2011","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2012","2012","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2013","2013","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2014","2014","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2015","2015","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2016","2016","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2017","2017","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2018","2018","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2019","2019","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2020","2020","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2021","2021","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02111","Cattle","2022","2022","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5420","Yield","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02212","Raw milk of buffalo","2004","2004","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5420","Yield","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02212","Raw milk of buffalo","2005","2005","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5420","Yield","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5510","Production","02212","Raw milk of buffalo","2006","2006","","","","",""
"QCL","Crops and livestock products","442","Luxembourg","5420","Yield","02212","Raw milk of buffalo","2007","2007","","","","",""
